cleaned_data
date,s_and_p_comp,dividend,earnings,CPI,fraction_date,long_interest_rate,real_price,real_dividend,real_total_return_price,real_earnings,real_scaled_earnings,CAPE,TR_CAPE,excess_CAPE,montly_bond_return,real_bond_return,10_year_stock_return,10_year_bond_return,10_year_excess_return
1909-02,"8,80","0,41","0,61","9,04","1909,12","3,77","266,74","12,33","1.794,08","18,49","124,36","14,17","17,55","5,96%","1,00","6,68","-1,21%","-2,26%","1,05%"
1909-03,"8,92","0,41","0,63","9,04","1909,21","3,79","270,38","12,43","1.825,51","18,94","127,91","14,34","17,77","5,86%","1,00","6,69","-1,15%","-2,39%","1,24%"
1909-04,"9,32","0,41","0,64","9,23","1909,29","3,80","276,68","12,27","1.874,95","19,00","128,75","14,65","18,16","5,77%","1,00","6,57","-1,22%","-2,38%","1,17%"
1909-05,"9,63","0,42","0,66","9,32","1909,37","3,81","282,97","12,24","1.924,46","19,25","130,90","14,95","18,55","5,73%","1,00","6,51","-0,88%","-2,41%","1,53%"
1909-06,"9,80","0,42","0,67","9,42","1909,46","3,82","285,05","12,22","1.945,57","19,49","133,01","15,04","18,66","5,64%","1,00","6,46","-0,68%","-2,33%","1,65%"
1909-07,"9,94","0,42","0,69","9,42","1909,54","3,84","289,13","12,31","1.980,37","19,92","136,47","15,23","18,90","5,41%","1,00","6,48","-0,78%","-2,62%","1,85%"
1909-08,"10,18","0,43","0,70","9,51","1909,62","3,85","293,14","12,29","2.014,91","20,16","138,55","15,42","19,13","5,29%","1,00","6,43","-1,75%","-2,70%","0,95%"
1909-09,"10,19","0,43","0,72","9,61","1909,71","3,86","290,53","12,26","2.003,96","20,39","140,61","15,25","18,93","5,05%","1,00","6,38","-1,55%","-2,68%","1,12%"
1909-10,"10,23","0,43","0,73","9,80","1909,79","3,87","286,00","12,11","1.979,71","20,41","141,27","14,99","18,60","5,23%","1,00","6,27","-1,06%","-2,66%","1,60%"
1909-11,"10,18","0,44","0,75","9,90","1909,87","3,89","281,87","12,09","1.958,06","20,63","143,30","14,75","18,29","5,30%","1,00","6,22","-1,41%","-2,79%","1,37%"
1909-12,"10,30","0,44","0,76","9,99","1909,96","3,90","282,48","12,07","1.969,26","20,84","145,30","14,75","18,30","5,26%","1,00","6,17","-1,93%","-2,92%","0,99%"
1910-01,"10,08","0,44","0,76","9,90","1910,04","3,91","279,10","12,25","1.952,85","20,97","146,75","14,55","18,05","5,24%","1,00","6,25","-2,10%","-3,22%","1,12%"
1910-02,"9,72","0,45","0,76","9,90","1910,12","3,92","269,13","12,32","1.890,29","20,90","146,83","14,00","17,37","5,38%","1,00","6,26","-2,67%","-3,32%","0,65%"
1910-03,"9,96","0,45","0,75","10,09","1910,21","3,92","270,58","12,16","1.907,54","20,44","144,12","14,05","17,44","5,55%","1,00","6,16","-2,15%","-3,23%","1,08%"
1910-04,"9,72","0,45","0,75","10,18","1910,29","3,93","261,59","12,11","1.851,29","20,18","142,85","13,56","16,83","5,90%","1,00","6,12","-2,18%","-3,42%","1,24%"
1910-05,"9,56","0,45","0,75","9,99","1910,37","3,93","262,18","12,41","1.862,81","20,50","145,65","13,57","16,85","5,94%","1,00","6,26","-2,96%","-3,74%","0,78%"
1910-06,"9,10","0,46","0,75","9,90","1910,46","3,94","251,97","12,60","1.797,69","20,63","147,17","13,02","16,18","6,27%","1,00","6,33","-2,87%","-3,96%","1,09%"
1910-07,"8,64","0,46","0,74","9,90","1910,54","3,95","239,23","12,67","1.714,35","20,56","147,33","12,34","15,35","6,56%","1,00","6,35","-2,32%","-3,91%","1,59%"
1910-08,"8,85","0,46","0,74","9,80","1910,62","3,95","247,42","12,86","1.780,75","20,69","148,90","12,75","15,86","6,33%","1,00","6,43","-2,79%","-3,76%","0,97%"
1910-09,"8,91","0,46","0,74","9,70","1910,71","3,96","251,54","13,06","1.818,23","20,82","150,50","12,94","16,11","5,98%","1,00","6,51","-2,46%","-3,71%","1,25%"
1910-10,"9,32","0,47","0,74","9,42","1910,79","3,96","271,09","13,53","1.967,68","21,38","155,18","13,92","17,34","5,25%","1,00","6,73","-3,11%","-3,94%","0,83%"
1910-11,"9,31","0,47","0,73","9,23","1910,87","3,97","276,39","13,88","2.014,49","21,75","158,50","14,16","17,65","4,91%","1,00","6,89","-3,74%","-4,08%","0,35%"
1910-12,"9,05","0,47","0,73","9,23","1910,96","3,97","268,67","13,95","1.966,71","21,67","158,64","13,74","17,14","5,25%","1,00","6,91","-4,15%","-3,88%","-0,27%"
1911-01,"9,27","0,47","0,72","9,23","1911,04","3,98","275,20","13,95","2.023,03","21,32","156,76","14,05","17,53","4,96%","1,00","6,93","-3,75%","-3,68%","-0,08%"
1911-02,"9,43","0,47","0,71","8,94","1911,12","3,98","288,88","14,40","2.132,44","21,65","159,81","14,72","18,37","4,44%","1,00","7,17","-3,96%","-3,61%","-0,35%"
1911-03,"9,32","0,47","0,70","9,04","1911,21","3,99","282,51","14,25","2.094,14","21,07","156,16","14,37","17,94","4,71%","1,00","7,12","-3,92%","-3,39%","-0,53%"
1911-04,"9,28","0,47","0,68","8,75","1911,29","3,99","290,47","14,71","2.162,23","21,39","159,21","14,75","18,43","4,33%","1,00","7,37","-4,03%","-3,54%","-0,49%"
1911-05,"9,48","0,47","0,67","8,75","1911,37","3,99","296,73","14,71","2.217,96","21,02","157,15","15,05","18,81","4,19%","1,00","7,39","-3,71%","-3,26%","-0,45%"
1911-06,"9,67","0,47","0,66","8,75","1911,46","3,99","302,67","14,71","2.271,57","20,66","155,04","15,33","19,16","4,07%","1,00","7,42","-4,63%","-3,15%","-1,48%"
1911-07,"9,63","0,47","0,65","8,85","1911,54","4,00","298,18","14,55","2.246,97","20,07","151,27","15,08","18,86","4,15%","1,00","7,36","-4,55%","-3,04%","-1,51%"
1911-08,"9,17","0,47","0,64","9,13","1911,62","4,00","275,06","14,10","2.081,61","19,10","144,53","13,90","17,39","4,91%","1,00","7,15","-3,88%","-2,68%","-1,20%"
1911-09,"8,67","0,47","0,63","9,23","1911,71","4,00","257,39","13,95","1.956,63","18,55","141,05","13,00","16,28","5,39%","1,00","7,10","-2,88%","-2,41%","-0,47%"
1911-10,"8,72","0,47","0,61","9,23","1911,79","4,00","258,87","13,95","1.976,76","18,21","139,03","13,07","16,38","5,34%","1,00","7,12","-2,79%","-2,35%","-0,44%"
1911-11,"9,07","0,47","0,60","9,13","1911,87","4,01","272,06","14,10","2.086,48","18,05","138,42","13,73","17,23","4,75%","1,00","7,22","-2,70%","-2,34%","-0,36%"
1911-12,"9,11","0,47","0,59","9,04","1911,96","4,01","276,14","14,25","2.126,85","17,88","137,74","13,93","17,49","4,41%","1,00","7,32","-2,44%","-2,33%","-0,11%"
1912-01,"9,12","0,47","0,60","9,13","1912,04","4,01","273,56","14,12","2.116,06","17,97","139,03","13,79","17,34","4,70%","1,00","7,27","-2,12%","-1,94%","-0,18%"
1912-02,"9,04","0,47","0,61","9,23","1912,12","4,05","268,37","14,00","2.084,92","18,06","140,29","13,53","17,02","4,91%","1,00","7,19","-1,71%","-1,81%","0,10%"
1912-03,"9,30","0,47","0,62","9,42","1912,21","4,08","270,51","13,74","2.110,44","17,96","140,13","13,64","17,17","5,03%","1,00","7,05","-1,30%","-1,46%","0,16%"
1912-04,"9,59","0,47","0,63","9,70","1912,29","4,12","270,74","13,36","2.120,93","17,69","138,60","13,65","17,20","5,16%","1,00","6,85","-0,72%","-1,14%","0,42%"
1912-05,"9,58","0,47","0,64","9,70","1912,37","4,16","270,46","13,39","2.127,46","17,95","141,19","13,65","17,20","5,01%","1,00","6,85","-0,32%","-1,11%","0,79%"
1912-06,"9,58","0,48","0,65","9,61","1912,46","4,19","273,14","13,54","2.157,41","18,39","145,25","13,79","17,38","4,68%","1,00","6,92","-0,51%","-1,19%","0,68%"
1912-07,"9,59","0,48","0,65","9,61","1912,54","4,23","273,42","13,57","2.168,59","18,65","147,93","13,80","17,41","4,64%","1,00","6,92","-0,50%","-1,22%","0,72%"
1912-08,"9,81","0,48","0,66","9,70","1912,62","4,27","276,95","13,46","2.205,48","18,73","149,12","13,98","17,65","4,72%","1,00","6,86","-0,13%","-0,98%","0,84%"
1912-09,"9,86","0,48","0,67","9,80","1912,71","4,30","275,66","13,35","2.204,05","18,80","150,33","13,93","17,58","4,70%","1,00","6,80","0,18%","-0,85%","1,03%"
1912-10,"9,84","0,48","0,68","9,80","1912,79","4,34","275,10","13,37","2.208,49","19,06","153,00","13,91","17,56","3,99%","1,00","6,80","0,36%","-0,89%","1,25%"
1912-11,"9,73","0,48","0,69","9,80","1912,87","4,38","272,03","13,40","2.192,76","19,31","155,68","13,75","17,37","4,37%","1,00","6,81","-0,09%","-0,92%","0,83%"
1912-12,"9,38","0,48","0,70","9,70","1912,96","4,41","264,81","13,55","2.143,72","19,76","159,98","13,39","16,92","4,31%","1,00","6,88","0,10%","-1,05%","1,15%"
1913-01,"9,30","0,48","0,69","9,80","1913,04","4,45","260,00","13,42","2.113,85","19,41","157,79","13,15","16,62","4,40%","1,01","6,82","0,49%","-0,87%","1,36%"
1913-02,"8,97","0,48","0,69","9,80","1913,12","4,43","250,78","13,42","2.047,93","19,24","157,15","12,68","16,04","4,71%","1,01","6,85","1,27%","-0,87%","2,15%"
1913-03,"8,80","0,48","0,68","9,80","1913,21","4,40","246,03","13,42","2.018,25","19,08","156,53","12,44","15,75","5,22%","1,01","6,89","1,63%","-0,87%","2,50%"
1913-04,"8,79","0,48","0,68","9,80","1913,29","4,38","245,75","13,42","2.025,13","18,92","155,91","12,43","15,74","5,25%","1,01","6,93","1,22%","-0,93%","2,15%"
1913-05,"8,55","0,48","0,67","9,70","1913,37","4,35","241,50","13,56","1.999,46","18,95","156,87","12,22","15,49","5,54%","1,01","7,04","0,91%","-1,03%","1,94%"
1913-06,"8,12","0,48","0,67","9,80","1913,46","4,33","227,01","13,42","1.888,78","18,59","154,68","11,49","14,58","6,19%","1,01","7,01","1,09%","-0,99%","2,08%"
1913-07,"8,23","0,48","0,66","9,90","1913,54","4,31","227,77","13,28","1.904,24","18,24","152,52","11,53","14,65","6,29%","1,01","6,98","0,60%","-1,00%","1,60%"
1913-08,"8,45","0,48","0,65","9,90","1913,62","4,28","233,85","13,28","1.964,40","18,08","151,88","11,85","15,06","6,08%","1,01","7,02","0,45%","-0,95%","1,39%"
1913-09,"8,53","0,48","0,65","10,00","1913,71","4,26","233,71","13,15","1.972,38","17,74","149,72","11,84","15,07","6,10%","1,01","6,98","0,46%","-0,90%","1,37%"
1913-10,"8,26","0,48","0,64","10,00","1913,79","4,23","226,31","13,15","1.919,19","17,58","149,10","11,47","14,61","6,51%","1,01","7,02","0,59%","-0,96%","1,55%"
1913-11,"8,05","0,48","0,64","10,10","1913,87","4,21","218,37","13,02","1.861,08","17,25","146,99","11,07","14,12","7,07%","1,01","6,99","1,25%","-0,86%","2,11%"
1913-12,"8,04","0,48","0,63","10,00","1913,96","4,18","220,28","13,15","1.886,70","17,26","147,84","11,17","14,27","6,91%","1,01","7,10","1,50%","-0,96%","2,46%"
1914-01,"8,37","0,48","0,62","10,00","1914,04","4,16","229,32","13,01","1.973,43","17,01","146,37","11,64","14,88","6,34%","1,00","7,14","1,42%","-0,96%","2,38%"
1914-02,"8,48","0,47","0,61","9,90","1914,12","4,17","234,68","13,01","2.028,89","16,93","146,35","11,91","15,24","5,80%","1,00","7,23","1,29%","-0,99%","2,28%"
1914-03,"8,32","0,47","0,60","9,90","1914,21","4,17","230,26","12,87","1.999,88","16,67","144,82","11,69","14,97","6,07%","1,00","7,25","1,35%","-0,91%","2,27%"
1914-04,"8,12","0,46","0,59","9,80","1914,29","4,18","227,01","12,86","1.981,03","16,59","144,75","11,52","14,78","6,20%","1,00","7,35","1,33%","-0,94%","2,26%"
1914-05,"8,17","0,46","0,58","9,90","1914,37","4,19","226,11","12,59","1.982,25","16,17","141,74","11,48","14,74","6,57%","1,00","7,30","1,34%","-0,82%","2,16%"
1914-06,"8,13","0,45","0,58","9,90","1914,46","4,19","225,00","12,45","1.981,64","15,91","140,15","11,43","14,69","6,60%","1,00","7,32","1,58%","-0,80%","2,39%"
1914-07,"7,68","0,45","0,57","10,00","1914,54","4,20","210,42","12,19","1.862,19","15,50","137,19","10,69","13,77","7,30%","1,00","7,26","2,67%","-0,74%","3,42%"
1914-08,"7,68","0,44","0,56","10,20","1914,62","4,21","206,29","11,82","1.834,39","14,95","132,97","10,49","13,53","7,55%","1,00","7,14","3,29%","-0,47%","3,76%"
1914-09,"7,68","0,44","0,55","10,20","1914,71","4,21","206,29","11,68","1.843,05","14,71","131,39","10,50","13,56","7,42%","1,00","7,16","3,13%","-0,51%","3,64%"
1914-10,"7,68","0,43","0,54","10,10","1914,79","4,22","208,34","11,66","1.869,98","14,60","131,07","10,61","13,72","7,21%","1,00","7,26","2,84%","-0,65%","3,49%"
1914-11,"7,68","0,43","0,53","10,20","1914,87","4,23","206,29","11,42","1.860,19","14,21","128,18","10,52","13,62","7,16%","1,00","7,21","3,50%","-0,54%","4,04%"
1914-12,"7,35","0,42","0,52","10,10","1914,96","4,23","199,38","11,39","1.806,44","14,11","127,80","10,17","13,19","7,38%","1,00","7,30","4,34%","-0,68%","5,01%"
1915-01,"7,48","0,42","0,55","10,10","1915,04","4,24","202,91","11,42","1.847,01","14,92","135,81","10,36","13,46","7,19%","1,00","7,32","4,57%","-0,66%","5,23%"
1915-02,"7,38","0,42","0,58","10,00","1915,12","4,22","202,20","11,55","1.849,31","15,89","145,34","10,33","13,44","7,13%","1,00","7,43","4,75%","-0,71%","5,46%"
1915-03,"7,57","0,42","0,61","9,90","1915,21","4,21","209,50","11,69","1.924,99","16,88","155,12","10,71","13,94","6,82%","1,00","7,54","4,04%","-0,87%","4,91%"
1915-04,"8,14","0,42","0,64","10,00","1915,29","4,19","223,02","11,60","2.058,12","17,53","161,82","11,40","14,86","6,37%","1,00","7,50","3,35%","-0,71%","4,06%"
1915-05,"7,95","0,42","0,67","10,10","1915,37","4,18","215,66","11,51","1.999,03","18,18","168,47","11,03","14,38","6,90%","1,00","7,46","3,96%","-0,67%","4,64%"
1915-06,"8,04","0,43","0,70","10,10","1915,46","4,16","218,10","11,53","2.030,56","18,99","176,79","11,15","14,55","6,81%","1,00","7,50","3,91%","-0,79%","4,70%"
1915-07,"8,01","0,43","0,73","10,10","1915,54","4,15","217,29","11,55","2.031,95","19,80","185,18","11,11","14,50","6,86%","1,00","7,54","4,12%","-0,91%","5,03%"
1915-08,"8,35","0,43","0,76","10,10","1915,62","4,13","226,51","11,58","2.127,22","20,62","193,62","11,58","15,11","6,40%","1,00","7,57","3,83%","-0,91%","4,74%"
1915-09,"8,66","0,43","0,79","10,10","1915,71","4,11","234,92","11,60","2.215,27","21,43","202,09","12,01","15,66","6,22%","1,00","7,61","3,69%","-0,92%","4,60%"
1915-10,"9,14","0,43","0,82","10,20","1915,79","4,10","245,51","11,50","2.324,17","22,03","208,51","12,55","16,35","5,98%","1,00","7,57","3,57%","-0,82%","4,39%"
1915-11,"9,46","0,43","0,85","10,30","1915,87","4,08","251,64","11,42","2.391,20","22,61","214,85","12,86","16,74","5,79%","1,00","7,53","3,46%","-0,90%","4,35%"
1915-12,"9,48","0,43","0,88","10,30","1915,96","4,07","252,17","11,44","2.405,31","23,41","223,28","12,88","16,75","5,68%","1,00","7,56","3,66%","-0,84%","4,51%"
1916-01,"9,33","0,44","0,93","10,40","1916,04","4,05","245,79","11,61","2.353,72","24,61","235,67","12,54","16,30","6,00%","1,00","7,53","4,09%","-0,75%","4,84%"
1916-02,"9,20","0,45","0,99","10,40","1916,12","4,07","242,37","11,90","2.330,42","26,04","250,34","12,35","16,03","6,11%","1,00","7,54","4,25%","-0,72%","4,97%"
1916-03,"9,17","0,46","1,04","10,50","1916,21","4,08","239,28","12,07","2.310,37","27,19","262,53","12,18","15,79","6,31%","1,00","7,49","3,71%","-0,54%","4,25%"
1916-04,"9,07","0,47","1,10","10,60","1916,29","4,10","234,44","12,23","2.273,46","28,35","274,97","11,91","15,42","6,57%","1,00","7,43","3,58%","-0,47%","4,04%"
1916-05,"9,27","0,48","1,15","10,70","1916,37","4,11","237,37","12,40","2.311,89","29,47","287,05","12,03","15,55","6,46%","1,00","7,38","3,58%","-0,28%","3,86%"
1916-06,"9,36","0,50","1,21","10,80","1916,46","4,13","237,45","12,56","2.322,92","30,57","299,05","12,00","15,49","6,56%","1,00","7,33","4,12%","-0,10%","4,22%"
1916-07,"9,23","0,51","1,26","10,80","1916,54","4,14","234,15","12,83","2.301,11","31,94","313,88","11,79","15,21","7,04%","1,00","7,34","4,81%","0,04%","4,77%"
1916-08,"9,30","0,52","1,31","10,90","1916,62","4,16","233,77","12,99","2.307,93","33,00","325,84","11,73","15,11","6,93%","1,00","7,29","5,29%","0,22%","5,07%"
1916-09,"9,68","0,53","1,37","11,10","1916,71","4,17","238,93","13,02","2.369,66","33,77","334,89","11,94","15,36","6,83%","1,00","7,18","5,16%","0,38%","4,78%"
1916-10,"9,98","0,54","1,42","11,30","1916,79","4,19","241,98","13,05","2.410,65","34,48","343,48","12,05","15,46","6,70%","1,00","7,07","4,72%","0,53%","4,20%"
1916-11,"10,21","0,55","1,48","11,50","1916,87","4,20","243,25","13,08","2.434,18","35,17","351,89","12,05","15,44","6,75%","1,00","6,96","4,74%","0,68%","4,07%"
1916-12,"9,80","0,56","1,53","11,60","1916,96","4,22","231,47","13,23","2.327,32","36,14","363,35","11,41","14,60","7,18%","1,00","6,91","5,50%","0,79%","4,70%"
1917-01,"9,57","0,57","1,51","11,70","1917,04","4,23","224,10","13,37","2.264,47","35,34","357,06","10,99","14,04","7,70%","1,00","6,87","5,88%","1,02%","4,86%"
1917-02,"9,03","0,58","1,49","12,00","1917,12","4,26","206,17","13,28","2.094,46","33,97","345,13","10,06","12,84","8,55%","1,00","6,71","7,02%","1,35%","5,67%"
1917-03,"9,31","0,59","1,47","12,00","1917,21","4,29","212,57","13,53","2.170,86","33,52","342,30","10,33","13,17","8,38%","1,00","6,72","6,91%","1,43%","5,48%"
1917-04,"9,17","0,60","1,45","12,60","1917,29","4,32","199,40","13,12","2.047,56","31,46","323,10","9,64","12,29","9,54%","1,00","6,40","7,84%","1,94%","5,90%"
1917-05,"8,86","0,61","1,43","12,80","1917,37","4,34","189,65","13,15","1.958,68","30,52","315,25","9,14","11,65","10,03%","1,00","6,31","8,67%","2,06%","6,61%"
1917-06,"9,04","0,63","1,41","13,00","1917,46","4,37","190,52","13,17","1.979,06","29,61","307,59","9,15","11,67","10,04%","1,00","6,22","8,62%","2,12%","6,50%"
1917-07,"8,79","0,64","1,38","12,80","1917,54","4,40","188,15","13,61","1.966,18","29,62","309,58","9,00","11,49","10,03%","1,00","6,33","9,16%","2,15%","7,01%"
1917-08,"8,53","0,65","1,36","13,00","1917,62","4,43","179,78","13,63","1.890,54","28,73","302,09","8,57","10,95","10,72%","1,00","6,24","10,26%","2,38%","7,88%"
1917-09,"8,12","0,66","1,34","13,30","1917,71","4,46","167,27","13,54","1.770,94","27,67","292,90","7,95","10,17","11,84%","1,00","6,11","11,58%","2,57%","9,01%"
1917-10,"7,68","0,67","1,32","13,50","1917,79","4,49","155,87","13,56","1.662,13","26,83","286,11","7,39","9,47","12,82%","1,00","6,03","12,09%","2,68%","9,42%"
1917-11,"7,04","0,68","1,30","13,50","1917,87","4,51","142,88","13,78","1.535,87","26,40","283,83","6,75","8,69","14,50%","1,00","6,04","13,34%","2,75%","10,59%"
1917-12,"6,80","0,69","1,28","13,70","1917,96","4,54","135,99","13,80","1.474,21","25,60","277,50","6,41","8,28","15,63%","1,00","5,96","14,12%","2,92%","11,20%"
1918-01,"7,21","0,68","1,26","14,00","1918,04","4,57","141,10","13,31","1.541,63","24,58","268,56","6,64","8,60","15,41%","1,00","5,84","13,69%","3,15%","10,54%"
1918-02,"7,43","0,67","1,23","14,10","1918,12","4,56","144,38","13,02","1.589,25","23,94","263,52","6,78","8,81","15,29%","1,00","5,82","13,39%","3,31%","10,07%"
1918-03,"7,28","0,66","1,21","14,00","1918,21","4,56","142,47","12,92","1.580,14","23,64","262,20","6,69","8,70","15,44%","1,00","5,89","14,09%","3,20%","10,88%"
1918-04,"7,21","0,65","1,18","14,20","1918,29","4,55","139,11","12,54","1.554,50","22,83","255,06","6,52","8,51","15,85%","1,00","5,83","15,01%","3,31%","11,70%"
1918-05,"7,44","0,64","1,16","14,50","1918,37","4,55","140,58","12,09","1.582,16","21,90","246,47","6,58","8,61","15,94%","1,00","5,73","15,13%","3,44%","11,70%"
1918-06,"7,45","0,63","1,14","14,70","1918,46","4,54","138,86","11,74","1.573,74","21,15","239,76","6,50","8,52","16,29%","1,00","5,68","14,72%","3,60%","11,12%"
1918-07,"7,51","0,62","1,11","15,10","1918,54","4,54","136,27","11,25","1.555,02","20,16","230,04","6,37","8,38","16,76%","1,00","5,55","14,99%","3,85%","11,14%"
1918-08,"7,58","0,61","1,09","15,40","1918,62","4,53","134,86","10,85","1.549,26","19,34","222,17","6,30","8,31","17,15%","1,00","5,47","15,44%","4,02%","11,42%"
1918-09,"7,54","0,60","1,06","15,70","1918,71","4,52","131,58","10,47","1.521,66","18,55","214,53","6,15","8,12","17,76%","1,00","5,39","16,33%","4,07%","12,27%"
1918-10,"7,86","0,59","1,04","16,00","1918,79","4,52","134,59","10,10","1.566,23","17,77","206,84","6,29","8,33","17,48%","1,00","5,31","16,34%","4,29%","12,05%"
1918-11,"8,06","0,58","1,01","16,30","1918,87","4,51","135,48","9,75","1.585,98","17,04","199,53","6,33","8,40","17,46%","1,00","5,23","16,99%","4,45%","12,54%"
1918-12,"7,90","0,57","0,99","16,50","1918,96","4,51","131,18","9,46","1.544,89","16,44","193,60","6,13","8,15","18,00%","1,00","5,19","17,45%","4,61%","12,84%"
1919-01,"7,85","0,57","0,99","16,50","1919,04","4,50","130,35","9,41","1.544,35","16,36","193,78","6,10","8,12","18,21%","1,00","5,21","18,33%","4,58%","13,75%"
1919-02,"7,88","0,56","0,98","16,20","1919,12","4,54","133,27","9,53","1.588,36","16,57","197,54","6,24","8,33","17,50%","1,00","5,31","18,09%","4,43%","13,66%"
1919-03,"8,12","0,56","0,98","16,40","1919,21","4,58","135,66","9,36","1.626,07","16,29","195,25","6,36","8,50","17,29%","1,00","5,25","18,12%","4,67%","13,45%"
1919-04,"8,39","0,56","0,97","16,70","1919,29","4,62","137,65","9,13","1.659,08","15,91","191,81","6,46","8,65","16,98%","1,00","5,16","17,92%","4,96%","12,95%"
1919-05,"8,97","0,55","0,97","16,90","1919,37","4,66","145,42","8,97","1.761,79","15,64","189,53","6,83","9,16","16,11%","1,00","5,10","17,35%","5,07%","12,28%"
1919-06,"9,21","0,55","0,96","16,90","1919,46","4,70","149,31","8,92","1.817,93","15,56","189,49","7,02","9,43","15,57%","1,00","5,11","17,17%","5,06%","12,11%"
1919-07,"9,51","0,55","0,96","17,40","1919,54","4,74","149,75","8,61","1.831,94","15,04","183,96","7,05","9,48","15,77%","1,00","4,96","17,98%","5,29%","12,69%"
